,title,artist,songid,weekid,track_title,track_n,line,lyric
2030,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Silver Bells,9,33.0,"City sidewalks, (silver bells) busy sidewalks"
2031,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Silver Bells,9,34.0,(Silver bells) Dressed in holiday style
2032,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Silver Bells,9,35.0,In the air (It's Christmas time in the city)
2033,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Silver Bells,9,36.0,There's a feeling of Christmas
2034,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Silver Bells,9,37.0,"Children laughing, (ring-a-ling)"
2035,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Silver Bells,9,38.0,"People passing, (Hear them ring)"
2036,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Silver Bells,9,39.0,Meeting smile after smile
2037,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Silver Bells,9,40.0,Very soon it will be Christmas day
2038,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,1.0,T's beginning to look a lot like Christmas
2039,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,2.0,Everywhere you go
2040,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,3.0,Take a look in the Five and Ten
2041,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,4.0,Glistening once again
2042,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,5.0,With candy canes and silver lanes aglow
2043,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,6.0,It's beginning to look a lot like Christmas
2044,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,7.0,Toys in every store
2045,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,8.0,But the prettiest sight to see
2046,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,9.0,Is the holly that will be
2047,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,10.0,On your own front door
2048,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,11.0,A pair of Hop-a-long boots and a pistol that shoots
2049,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,12.0,Is the wish of Bonny and Ben
2050,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,13.0,Dolls that will talk and go for a walk
2051,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,14.0,Is the hope of Janice and Jenn
2052,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,15.0,And mom and dad can hardly wait
2053,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,16.0,For school to start again
2054,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,17.0,It's beginning to look a lot like Christmas
2055,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,18.0,Everywhere you go
2056,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,19.0,There's a tree in the Grand Hotel
2057,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,20.0,One in the park as well
2058,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,21.0,The sturdy kind that doesn't mind the snow
2059,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,22.0,It's beginning to look a lot like Christmas
2060,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,23.0,Soon the bells will start
2061,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,24.0,And the thing that will make them ring
2062,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,25.0,Is the Carol that you sing
2063,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,26.0,Right within your heart
2064,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,27.0,A pair of Hop-a-long boots and a pistol that shoots
2065,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,28.0,Is the wish of Bonny and Ben
2066,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,29.0,Dolls that will talk and go for a walk
2067,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,30.0,Is the hope of Janice and Jenn
2068,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,31.0,And mom and dad can hardly wait
2069,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,32.0,For school to start again
2070,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,33.0,It's beginning to look a lot like Christmas
2071,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,34.0,Soon the bells will start
2072,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,35.0,And the thing that will make them ring
2073,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,36.0,Is the Carol that you sing
2074,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Its beginning to look a lot like christmas by Bing Crosby & The Andrews Sisters,10,37.0,"Right within your heart, right within your heart"
2075,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Christmas in Killarney,11,1.0,"The holly green, the ivy green"
2076,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Christmas in Killarney,11,2.0,The prettiest picture you've ever seen
2077,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Christmas in Killarney,11,3.0,Is Christmas in Killarney
2078,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Christmas in Killarney,11,4.0,With all of the folks at home
2079,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Christmas in Killarney,11,5.0,"It's nice, you know, to kiss your beau"
2080,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Christmas in Killarney,11,6.0,While cuddling under the mistletoe
2081,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Christmas in Killarney,11,7.0,"And Santa Claus you know, of course"
2082,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Christmas in Killarney,11,8.0,Is one of the boys from home
2083,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Christmas in Killarney,11,9.0,The door is always open
2084,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Christmas in Killarney,11,10.0,The neighbors pay a call
2085,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Christmas in Killarney,11,11.0,And Father John before he's gone
2086,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Christmas in Killarney,11,12.0,Will bless the house and all
2087,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Christmas in Killarney,11,13.0,How grand it feels to click your heels
2088,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Christmas in Killarney,11,14.0,And join in the fun of the jigs and reels
2089,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Christmas in Killarney,11,15.0,I'm handing you no blarney
2090,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Christmas in Killarney,11,16.0,The likes you've never known
2091,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Christmas in Killarney,11,17.0,Is Christmas in Killarney
2092,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Christmas in Killarney,11,18.0,With all of the folks at home
2093,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Mele Kalikimaka (Ft. The Andrews Sisters),12,1.0,Mele Kalikimaka is the thing to say
2094,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Mele Kalikimaka (Ft. The Andrews Sisters),12,2.0,On a bright Hawaiian Christmas Day
2095,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Mele Kalikimaka (Ft. The Andrews Sisters),12,3.0,That's the island greeting that we send to you
2096,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Mele Kalikimaka (Ft. The Andrews Sisters),12,4.0,From the land where palm trees sway
2097,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Mele Kalikimaka (Ft. The Andrews Sisters),12,5.0,Here we know that Christmas will be green and bright
2098,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Mele Kalikimaka (Ft. The Andrews Sisters),12,6.0,The sun to shine by day and all the stars at night
2099,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Mele Kalikimaka (Ft. The Andrews Sisters),12,7.0,Mele Kalikimaka is Hawaii's way to say Merry Christmas to you
2100,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Mele Kalikimaka (Ft. The Andrews Sisters),12,8.0,Mele Kalikimaka is the thing to say
2101,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Mele Kalikimaka (Ft. The Andrews Sisters),12,9.0,On a bright Hawaiian Christmas day
2102,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Mele Kalikimaka (Ft. The Andrews Sisters),12,10.0,That's the island greeting that we send to you
2103,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Mele Kalikimaka (Ft. The Andrews Sisters),12,11.0,From the land where palm trees sway
2104,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Mele Kalikimaka (Ft. The Andrews Sisters),12,12.0,Here we know that Christmas will be green and bright
2105,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Mele Kalikimaka (Ft. The Andrews Sisters),12,13.0,The sun to shine by day and all the stars at night
2106,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Mele Kalikimaka (Ft. The Andrews Sisters),12,14.0,Mele Kalikimaka is Hawaii's way to say Merry Christmas to you
2107,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Mele Kalikimaka (Ft. The Andrews Sisters),12,15.0,Here we know that Christmas will be green and bright
2108,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Mele Kalikimaka (Ft. The Andrews Sisters),12,16.0,The sun to shine by day and all the stars at night
2109,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Mele Kalikimaka (Ft. The Andrews Sisters),12,17.0,Mele Kalikimaka is Hawaii's way to say Merry Christmas to you
2110,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Mele Kalikimaka (Ft. The Andrews Sisters),12,18.0,Mele Kalikimaka is the thing to say
2111,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Mele Kalikimaka (Ft. The Andrews Sisters),12,19.0,On a bright Hawaiian Christmas Day
2112,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Mele Kalikimaka (Ft. The Andrews Sisters),12,20.0,That's the island greeting that we send to you
2113,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Mele Kalikimaka (Ft. The Andrews Sisters),12,21.0,From the land where palm trees sway
2114,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Mele Kalikimaka (Ft. The Andrews Sisters),12,22.0,Here we know that Christmas will be green and bright
2115,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Mele Kalikimaka (Ft. The Andrews Sisters),12,23.0,The sun to shine by day and all the stars at night
2116,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Mele Kalikimaka (Ft. The Andrews Sisters),12,24.0,Mele Kalikimaka is Hawaii's way to say Merry Christmas
2117,WHITE CHRISTMAS,Bing Crosby,White ChristmasBing Crosby,12/24/1960,Mele Kalikimaka (Ft. The Andrews Sisters),12,25.0,"A very Merry Christmas, a very, very, Merry, Merry Christmas to you"
2118,JINGLE BELL ROCK,Bobby Helms,Jingle Bell RockBobby Helms,12/24/1960,Jingle Bell Rock,1,1.0,"Jingle bell, jingle bell, jingle bell rock"
2119,JINGLE BELL ROCK,Bobby Helms,Jingle Bell RockBobby Helms,12/24/1960,Jingle Bell Rock,1,2.0,Jingle bells swing and jingle bells ring
2120,JINGLE BELL ROCK,Bobby Helms,Jingle Bell RockBobby Helms,12/24/1960,Jingle Bell Rock,1,3.0,Snowin' and blowin' up bushels of fun
2121,JINGLE BELL ROCK,Bobby Helms,Jingle Bell RockBobby Helms,12/24/1960,Jingle Bell Rock,1,4.0,"Now, the jingle hop has begun"
2122,JINGLE BELL ROCK,Bobby Helms,Jingle Bell RockBobby Helms,12/24/1960,Jingle Bell Rock,1,5.0,"Jingle bell, jingle bell, jingle bell rock"
2123,JINGLE BELL ROCK,Bobby Helms,Jingle Bell RockBobby Helms,12/24/1960,Jingle Bell Rock,1,6.0,Jingle bells chime in jingle bell time
2124,JINGLE BELL ROCK,Bobby Helms,Jingle Bell RockBobby Helms,12/24/1960,Jingle Bell Rock,1,7.0,Dancin' and prancin' in Jingle Bell Square
2125,JINGLE BELL ROCK,Bobby Helms,Jingle Bell RockBobby Helms,12/24/1960,Jingle Bell Rock,1,8.0,In the frosty air
2126,JINGLE BELL ROCK,Bobby Helms,Jingle Bell RockBobby Helms,12/24/1960,Jingle Bell Rock,1,9.0,"What a bright time, it's the right time"
2127,JINGLE BELL ROCK,Bobby Helms,Jingle Bell RockBobby Helms,12/24/1960,Jingle Bell Rock,1,10.0,To rock the night away
2128,JINGLE BELL ROCK,Bobby Helms,Jingle Bell RockBobby Helms,12/24/1960,Jingle Bell Rock,1,11.0,Jingle bell time is a swell time
2129,JINGLE BELL ROCK,Bobby Helms,Jingle Bell RockBobby Helms,12/24/1960,Jingle Bell Rock,1,12.0,To go glidin' in a one-horse sleigh
2130,JINGLE BELL ROCK,Bobby Helms,Jingle Bell RockBobby Helms,12/24/1960,Jingle Bell Rock,1,13.0,"Giddy-up jingle horse, pick up your feet"
2131,JINGLE BELL ROCK,Bobby Helms,Jingle Bell RockBobby Helms,12/24/1960,Jingle Bell Rock,1,14.0,Jingle around the clock
2132,JINGLE BELL ROCK,Bobby Helms,Jingle Bell RockBobby Helms,12/24/1960,Jingle Bell Rock,1,15.0,Mix and a-mingle in the jinglin' feet
2133,JINGLE BELL ROCK,Bobby Helms,Jingle Bell RockBobby Helms,12/24/1960,Jingle Bell Rock,1,16.0,That's the jingle bell rock
2134,JINGLE BELL ROCK,Bobby Helms,Jingle Bell RockBobby Helms,12/24/1960,Jingle Bell Rock,1,17.0,"Jingle bell, jingle bell, jingle bell rock"
2135,JINGLE BELL ROCK,Bobby Helms,Jingle Bell RockBobby Helms,12/24/1960,Jingle Bell Rock,1,18.0,Jingle bells chime in jingle bell time
2136,JINGLE BELL ROCK,Bobby Helms,Jingle Bell RockBobby Helms,12/24/1960,Jingle Bell Rock,1,19.0,Dancin' and prancin' in Jingle Bell Square
2137,JINGLE BELL ROCK,Bobby Helms,Jingle Bell RockBobby Helms,12/24/1960,Jingle Bell Rock,1,20.0,In the frosty air
2138,JINGLE BELL ROCK,Bobby Helms,Jingle Bell RockBobby Helms,12/24/1960,Jingle Bell Rock,1,21.0,"What a bright time, it's the right time"
2139,JINGLE BELL ROCK,Bobby Helms,Jingle Bell RockBobby Helms,12/24/1960,Jingle Bell Rock,1,22.0,To rock the night away
2140,JINGLE BELL ROCK,Bobby Helms,Jingle Bell RockBobby Helms,12/24/1960,Jingle Bell Rock,1,23.0,Jingle bell time is a swell time
2141,JINGLE BELL ROCK,Bobby Helms,Jingle Bell RockBobby Helms,12/24/1960,Jingle Bell Rock,1,24.0,To go glidin' in a one-horse sleigh
2142,JINGLE BELL ROCK,Bobby Helms,Jingle Bell RockBobby Helms,12/24/1960,Jingle Bell Rock,1,25.0,"Giddy-up jingle horse, pick up your feet"
2143,JINGLE BELL ROCK,Bobby Helms,Jingle Bell RockBobby Helms,12/24/1960,Jingle Bell Rock,1,26.0,Jingle around the clock
2144,JINGLE BELL ROCK,Bobby Helms,Jingle Bell RockBobby Helms,12/24/1960,Jingle Bell Rock,1,27.0,Mix and a-mingle in the jinglin' feet
2145,JINGLE BELL ROCK,Bobby Helms,Jingle Bell RockBobby Helms,12/24/1960,Jingle Bell Rock,1,28.0,That's the jingle bell
2146,JINGLE BELL ROCK,Bobby Helms,Jingle Bell RockBobby Helms,12/24/1960,Jingle Bell Rock,1,29.0,That's the jingle bell
2147,JINGLE BELL ROCK,Bobby Helms,Jingle Bell RockBobby Helms,12/24/1960,Jingle Bell Rock,1,30.0,That's the jingle bell rock
2148,JINGLE BELL ROCK,Bobby Helms,Jingle Bell RockBobby Helms,12/9/1961,Jingle Bell Rock,1,1.0,"Jingle bell, jingle bell, jingle bell rock"
2149,JINGLE BELL ROCK,Bobby Helms,Jingle Bell RockBobby Helms,12/9/1961,Jingle Bell Rock,1,2.0,Jingle bells swing and jingle bells ring
2150,JINGLE BELL ROCK,Bobby Helms,Jingle Bell RockBobby Helms,12/9/1961,Jingle Bell Rock,1,3.0,Snowin' and blowin' up bushels of fun
2151,JINGLE BELL ROCK,Bobby Helms,Jingle Bell RockBobby Helms,12/9/1961,Jingle Bell Rock,1,4.0,"Now, the jingle hop has begun"
2152,JINGLE BELL ROCK,Bobby Helms,Jingle Bell RockBobby Helms,12/9/1961,Jingle Bell Rock,1,5.0,"Jingle bell, jingle bell, jingle bell rock"
2153,JINGLE BELL ROCK,Bobby Helms,Jingle Bell RockBobby Helms,12/9/1961,Jingle Bell Rock,1,6.0,Jingle bells chime in jingle bell time
2154,JINGLE BELL ROCK,Bobby Helms,Jingle Bell RockBobby Helms,12/9/1961,Jingle Bell Rock,1,7.0,Dancin' and prancin' in Jingle Bell Square
2155,JINGLE BELL ROCK,Bobby Helms,Jingle Bell RockBobby Helms,12/9/1961,Jingle Bell Rock,1,8.0,In the frosty air
2156,JINGLE BELL ROCK,Bobby Helms,Jingle Bell RockBobby Helms,12/9/1961,Jingle Bell Rock,1,9.0,"What a bright time, it's the right time"
2157,JINGLE BELL ROCK,Bobby Helms,Jingle Bell RockBobby Helms,12/9/1961,Jingle Bell Rock,1,10.0,To rock the night away
2158,JINGLE BELL ROCK,Bobby Helms,Jingle Bell RockBobby Helms,12/9/1961,Jingle Bell Rock,1,11.0,Jingle bell time is a swell time
2159,JINGLE BELL ROCK,Bobby Helms,Jingle Bell RockBobby Helms,12/9/1961,Jingle Bell Rock,1,12.0,To go glidin' in a one-horse sleigh
2160,JINGLE BELL ROCK,Bobby Helms,Jingle Bell RockBobby Helms,12/9/1961,Jingle Bell Rock,1,13.0,"Giddy-up jingle horse, pick up your feet"
